ts,size,n,m,p,totaltime
1717173685595,7,10,10,10,2061
1717173689795,7,10,10,10,752
1717173692679,7,10,10,10,409
1717173695215,7,10,10,10,389
1717173697759,7,10,10,10,413
1717173700307,7,10,10,10,382
1717173702831,7,10,10,10,363
1717173705339,7,10,10,10,375
1717173707831,7,10,10,10,371
1717173710275,7,10,10,10,357
1717173712743,7,10,10,10,526
1717173715395,7,10,10,10,409
1717173717939,7,10,10,10,469
1717173720523,7,10,10,10,362
1717173722999,7,10,10,10,373
1717173725987,7,10,10,10,377
1717173728487,7,10,10,10,415
1717173730999,7,10,10,10,401
1717173733631,7,10,10,10,495
1717173736243,7,10,10,10,369
1717173738767,7,10,10,10,391
1717173741307,7,10,10,10,340
1717173743783,7,10,10,10,391
1717173746323,7,10,10,10,433
1717173748899,7,10,10,10,430
1717173751463,7,10,10,10,404
1717173753971,7,10,10,10,409
1717173756503,7,10,10,10,425
1717173759051,7,10,10,10,416
1717173761555,7,10,10,10,409
1717173764107,7,10,10,10,386
1717173766623,7,10,10,10,366
1717173769059,7,10,10,10,387
1717173771571,7,10,10,10,388
1717173774199,7,10,10,10,541
1717173776863,7,10,10,10,1551
1717173780543,7,10,10,10,986
1717173783627,7,10,10,10,393
1717173786179,7,10,10,10,384
1717173788679,7,10,10,10,392
1717173791195,7,10,10,10,398
1717173793691,7,10,10,10,365
1717173796175,7,10,10,10,353
1717173798639,7,10,10,10,370
1717173801155,7,10,10,10,1654
1717173804947,7,10,10,10,419
1717173807723,7,10,10,10,444
1717173810263,7,10,10,10,368
1717173812735,7,10,10,10,410
1717173815275,7,10,10,10,2285
1717173819671,7,10,10,10,2828
1717173824623,7,10,10,10,392
1717173827127,7,10,10,10,473
1717173829691,7,10,10,10,375
1717173832211,7,10,10,10,377
1717173834743,7,10,10,10,383
1717173837271,7,10,10,10,351
1717173839747,7,10,10,10,376
1717173842239,7,10,10,10,571
1717173844971,7,10,10,10,383
1717173847499,7,10,10,10,391
1717173850023,7,10,10,10,393
1717173852539,7,10,10,10,384
1717173855247,7,10,10,10,375
1717173857703,7,10,10,10,362
1717173860159,7,10,10,10,394
1717173862707,7,10,10,10,377
1717173865207,7,10,10,10,618
1717173867963,7,10,10,10,373
1717173870455,7,10,10,10,378
1717173872939,7,10,10,10,504
1717173875655,7,10,10,10,421
1717173878207,7,10,10,10,399
1717173880739,7,10,10,10,536
1717173883383,7,10,10,10,434
1717173885963,7,10,10,10,404
1717173888491,7,10,10,10,478
1717173891167,7,10,10,10,376
1717173893639,7,10,10,10,371
1717173896171,7,10,10,10,2636
1717173900939,7,10,10,10,407
1717173903495,7,10,10,10,377
1717173906007,7,10,10,10,430
1717173908563,7,10,10,10,1431
1717173912191,7,10,10,10,1018
1717173915347,7,10,10,10,402
1717173917883,7,10,10,10,387
1717173920363,7,10,10,10,683
1717173923167,7,10,10,10,418
1717173925723,7,10,10,10,1256
1717173929067,7,10,10,10,391
1717173931583,7,10,10,10,383
1717173934063,8,10,10,10,373
1717173936627,8,10,10,10,366
1717173939159,8,10,10,10,427
1717173941707,8,10,10,10,371
1717173944243,8,10,10,10,370
1717173946739,8,10,10,10,419
1717173949279,8,10,10,10,398
1717173951847,8,10,10,10,541
1717173954511,8,10,10,10,462
1717173957283,8,10,10,10,447
1717173959879,8,10,10,10,1501
1717173963531,8,10,10,10,3770
1717173969771,8,10,10,10,1323
1717173973247,8,10,10,10,434
1717173975831,8,10,10,10,404
1717173978419,8,10,10,10,366
1717173980943,8,10,10,10,391
1717173983543,8,10,10,10,349
1717173986063,8,10,10,10,394
1717173988619,8,10,10,10,435
1717173991195,8,10,10,10,408
1717173993779,8,10,10,10,375
1717173996291,8,10,10,10,380
1717173998799,8,10,10,10,440
1717174001395,8,10,10,10,413
1717174004019,8,10,10,10,441
1717174006587,8,10,10,10,398
1717174009131,8,10,10,10,387
1717174011739,8,10,10,10,381
1717174014299,8,10,10,10,445
1717174016891,8,10,10,10,389
1717174019431,8,10,10,10,396
1717174022003,8,10,10,10,382
1717174024539,8,10,10,10,393
1717174027079,8,10,10,10,393
1717174029623,8,10,10,10,527
1717174032323,8,10,10,10,423
1717174034887,8,10,10,10,406
1717174037475,8,10,10,10,382
1717174040003,8,10,10,10,389
1717174042571,8,10,10,10,507
1717174045251,8,10,10,10,394
1717174047771,8,10,10,10,389
1717174050287,8,10,10,10,460
1717174052906,8,10,10,10,373
1717174055407,8,10,10,10,473
1717174058043,8,10,10,10,370
1717174060619,8,10,10,10,2900
1717174065659,8,10,10,10,368
1717174068163,8,10,10,10,386
1717174070659,8,10,10,10,389
1717174073170,8,10,10,10,392
1717174075727,8,10,10,10,389
1717174078271,8,10,10,10,403
1717174080815,8,10,10,10,369
1717174083339,8,10,10,10,3234
1717174088679,8,10,10,10,499
1717174091363,8,10,10,10,419
1717174094099,8,10,10,10,1011
1717174097271,8,10,10,10,393
1717174099840,8,10,10,10,435
1717174102411,8,10,10,10,397
1717174104959,8,10,10,10,2566
1717174109679,8,10,10,10,2659
1717174114487,8,10,10,10,866
1717174117499,8,10,10,10,434
1717174120131,8,10,10,10,381
1717174122647,8,10,10,10,380
1717174125187,8,10,10,10,433
1717174127735,8,10,10,10,422
1717174130319,8,10,10,10,383
1717174132843,8,10,10,10,399
1717174135399,8,10,10,10,432
1717174137971,8,10,10,10,401
1717174140527,8,10,10,10,389
1717174143067,8,10,10,10,387
1717174145595,8,10,10,10,379
1717174148143,8,10,10,10,384
1717174150703,8,10,10,10,390
1717174153263,8,10,10,10,473
1717174155879,8,10,10,10,481
1717174158515,8,10,10,10,447
1717174161099,8,10,10,10,417
1717174163647,8,10,10,10,379
1717174166191,8,10,10,10,438
1717174168779,8,10,10,10,507
1717174171395,8,10,10,10,426
1717174173963,8,10,10,10,408
1717174176519,8,10,10,10,403
1717174179093,8,10,10,10,415
1717174181647,8,10,10,10,381
1717174184251,8,10,10,10,541
1717174187003,8,10,10,10,497
1717174189663,8,10,10,10,408
1717174192203,8,10,10,10,446
1717174194795,8,10,10,10,364
1717174197323,8,10,10,10,408
1717174199887,8,10,10,10,406
1717174202415,8,10,10,10,438
1717174204971,8,10,10,10,1543
1717174208659,8,10,10,10,2078
1717139392047,4,50,50,50,512
1717139394735,4,50,50,50,631
1717139397675,4,50,50,50,398
1717139400235,4,50,50,50,343
1717139402859,4,50,50,50,399
1717139405411,4,50,50,50,428
1717139408115,4,50,50,50,446
1717139410699,4,50,50,50,416
1717139413495,4,50,50,50,351
1717139416011,4,50,50,50,395
1717139418735,4,50,50,50,443
1717139421331,4,50,50,50,387
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1717141642767,2,100,100,100,832
1717141645466,2,100,100,100,803
1717141655016,2,100,100,100,961
1717141658571,2,100,100,100,806
1717141689759,2,100,100,100,802
1717141692650,2,100,100,100,1063
1717141695625,2,100,100,100,828
1717141698323,2,100,100,100,810
1717141701004,2,100,100,100,813
1717141703852,2,100,100,100,809
1717141706538,2,100,100,100,806
1717141709633,2,100,100,100,807
1717141712299,2,100,100,100,808
1717141715139,2,100,100,100,832
1717141718125,2,100,100,100,831
1717141720905,2,100,100,100,815
1717141723624,2,100,100,100,915
1717141726400,2,100,100,100,805
1717141729074,2,100,100,100,907
1717141731841,2,100,100,100,802
1717141734498,2,100,100,100,804
1717141737270,2,100,100,100,799
1717141740129,2,100,100,100,808
1717141742800,2,100,100,100,803
1717141745976,2,100,100,100,799
1717141748638,2,100,100,100,796
1717141751795,2,100,100,100,800
1717141754470,2,100,100,100,821
1717141759574,2,100,100,100,798
1717141762443,2,100,100,100,803
1717141765757,2,100,100,100,796
1717141768441,2,100,100,100,811
1717141771227,2,100,100,100,797
1717141773880,2,100,100,100,800
1717141776892,2,100,100,100,795
1717141779561,2,100,100,100,797
1717141782276,2,100,100,100,794
1717141784929,2,100,100,100,797
1717141788302,2,100,100,100,791
1717141790959,2,100,100,100,2471
1717141795328,2,100,100,100,1045
1717141798293,2,100,100,100,793
1717141800939,2,100,100,100,900
1717141803711,2,100,100,100,793
1717141806496,2,100,100,100,796
1717141809153,2,100,100,100,795
1717141811970,2,100,100,100,796
1717141814612,2,100,100,100,793
1717141817397,2,100,100,100,797
1717141820047,2,100,100,100,797
1717141822771,2,100,100,100,794
1717141825422,2,100,100,100,1204
1717141828498,2,100,100,100,1740
1717141834506,2,100,100,100,799
1717141837217,2,100,100,100,792
1717141839900,2,100,100,100,794
1717141844214,2,100,100,100,797
1717141846889,2,100,100,100,792
1717141849624,2,100,100,100,795
1717141853168,2,100,100,100,797
1717141855863,2,100,100,100,798
1717141858695,2,100,100,100,793
1717141861369,2,100,100,100,1143
1717141864490,2,100,100,100,798
1717141867136,2,100,100,100,8477
1717141880035,2,100,100,100,798
1717141882847,2,100,100,100,800
1717141885507,2,100,100,100,799
1717141888160,2,100,100,100,798
1717141890889,2,100,100,100,796
1717141893678,2,100,100,100,794
1717141896344,2,100,100,100,794
1717141899050,2,100,100,100,795
1717141901726,2,100,100,100,799
1717141904472,2,100,100,100,793
1717141907107,2,100,100,100,796
1717141909752,2,100,100,100,858
1717141917524,2,100,100,100,799
1717141920261,2,100,100,100,793
1717141922906,2,100,100,100,793
1717141926037,2,100,100,100,795
1717141928706,2,100,100,100,800
1717141931924,2,100,100,100,797
1717141934582,2,100,100,100,3018
1717141939582,2,100,100,100,1034
1717141942501,2,100,100,100,833
1717141945185,2,100,100,100,795
1717141949182,2,100,100,100,1136
1717141952431,2,100,100,100,803
1717141955081,2,100,100,100,795
1717141957839,2,100,100,100,794
1717141960647,2,100,100,100,799
1717141963338,2,100,100,100,794
1717141965980,2,100,100,100,798
1717141968632,2,100,100,100,798
1717141971761,2,100,100,100,798
1717141974429,2,100,100,100,793
1717141977630,2,100,100,100,794
1717141980312,2,100,100,100,2457
1717141984759,2,100,100,100,894
1717141987610,2,100,100,100,796
1717141990271,2,100,100,100,915
1717141993026,2,100,100,100,798
1717141995675,2,100,100,100,795
1717141998469,2,100,100,100,793
1717142001806,3,100,100,100,642
1717142004524,3,100,100,100,599
1717142013587,3,100,100,100,504
1717142016131,3,100,100,100,595
1717142018951,3,100,100,100,1690
1717142024327,3,100,100,100,597
1717142026907,3,100,100,100,518
1717142029407,3,100,100,100,597
1717142032143,3,100,100,100,597
1717142034731,3,100,100,100,501
1717142037363,3,100,100,100,545
1717142039907,3,100,100,100,561
1717142044967,3,100,100,100,647
1717142047799,3,100,100,100,594
1717142050403,3,100,100,100,508
1717142053399,3,100,100,100,669
1717142056115,3,100,100,100,608
1717142059027,3,100,100,100,699
1717142061735,3,100,100,100,714
1717142064455,3,100,100,100,593
1717142067035,3,100,100,100,613
1717142069647,3,100,100,100,557
1717142072299,3,100,100,100,567
1717142074971,3,100,100,100,549
1717142077674,3,100,100,100,593
1717142080271,3,100,100,100,597
1717142082967,3,100,100,100,690
1717142085675,3,100,100,100,596
1717142088659,3,100,100,100,4994
1717142095775,3,100,100,100,826
1717142099003,3,100,100,100,558
1717142101567,3,100,100,100,553
1717142104227,3,100,100,100,598
1717142106846,3,100,100,100,593
1717142109672,3,100,100,100,639
1717142112319,3,100,100,100,551
1717142114991,3,100,100,100,507
1717142117495,3,100,100,100,605
1717142120243,3,100,100,100,555
1717142122783,3,100,100,100,517
1717142125435,3,100,100,100,597
1717142128063,3,100,100,100,1375
1717142140827,3,100,100,100,560
1717142143571,3,100,100,100,653
1717142146239,3,100,100,100,613
1717142148983,3,100,100,100,567
1717142151623,3,100,100,100,642
1717142155287,3,100,100,100,562
1717142157851,3,100,100,100,1108
1717142160995,3,100,100,100,598
1717142163627,3,100,100,100,647
1717142166451,3,100,100,100,597
1717142169551,3,100,100,100,599
1717142172240,3,100,100,100,992
1717142176332,3,100,100,100,603
1717142178919,3,100,100,100,615
1717142181703,3,100,100,100,511
1717142184435,3,100,100,100,597
1717142187071,3,100,100,100,524
1717142189875,3,100,100,100,650
1717142192535,3,100,100,100,649
1717142195343,3,100,100,100,518
1717142197927,3,100,100,100,649
1717142200711,3,100,100,100,569
1717142203335,3,100,100,100,603
1717142208511,3,100,100,100,986
1717142214663,3,100,100,100,606
1717142217311,3,100,100,100,669
1717142219995,3,100,100,100,732
1717142222723,3,100,100,100,658
1717142225415,3,100,100,100,683
1717142228108,3,100,100,100,608
1717142230719,3,100,100,100,570
1717142233627,3,100,100,100,612
1717142236739,3,100,100,100,669
1717142239415,3,100,100,100,614
1717142242611,3,100,100,100,632
1717142245268,3,100,100,100,1429
1717142248863,3,100,100,100,569
1717142251419,3,100,100,100,653
1717142254143,3,100,100,100,654
1717142256927,3,100,100,100,577
1717142259507,3,100,100,100,565
1717142262271,3,100,100,100,604
1717142264887,3,100,100,100,694
1717142267737,3,100,100,100,616
1717142270343,3,100,100,100,522
1717142273019,3,100,100,100,610
1717142275623,3,100,100,100,524
1717142278695,3,100,100,100,864
1717142288395,3,100,100,100,528
1717142291059,3,100,100,100,612
1717142293695,3,100,100,100,753
1717142296451,3,100,100,100,528
1717142299055,3,100,100,100,533
1717142301735,3,100,100,100,561
1717142304443,3,100,100,100,652
1717142307143,3,100,100,100,623
1717142311443,3,100,100,100,616
1717142314095,3,100,100,100,847
1717142316955,3,100,100,100,608
1717142323027,4,100,100,100,636
1717142326091,4,100,100,100,563
1717142328931,4,100,100,100,796
1717142332111,4,100,100,100,622
1717142335231,4,100,100,100,611
1717142338147,4,100,100,100,648
1717142341219,4,100,100,100,692
1717142344199,4,100,100,100,642
1717142347515,4,100,100,100,595
1717142350391,4,100,100,100,725
1717142354831,4,100,100,100,681
1717142360811,4,100,100,100,623
1717142363959,4,100,100,100,709
1717142366915,4,100,100,100,592
1717142370711,4,100,100,100,641
1717142375379,4,100,100,100,730
1717142378491,4,100,100,100,577
1717142381351,4,100,100,100,545
1717142384375,4,100,100,100,667
1717142387315,4,100,100,100,784
1717142390503,4,100,100,100,673
1717142397835,4,100,100,100,608
1717142400843,4,100,100,100,715
1717142403971,4,100,100,100,667
1717142406943,4,100,100,100,639
1717142410031,4,100,100,100,665
1717142412987,4,100,100,100,760
1717142416083,4,100,100,100,622
1717142419171,4,100,100,100,683
1717142422119,4,100,100,100,672
1717142426043,4,100,100,100,996
1717142436155,4,100,100,100,804
1717142439255,4,100,100,100,611
1717142442199,4,100,100,100,685
1717142445207,4,100,100,100,646
1717142448292,4,100,100,100,561
1717142451143,4,100,100,100,674
1717142454287,4,100,100,100,662
1717142457231,4,100,100,100,645
1717142460467,4,100,100,100,623
1717142463751,4,100,100,100,708
1717142468023,4,100,100,100,639
1717142471023,4,100,100,100,727
1717142474275,4,100,100,100,603
1717142477175,4,100,100,100,646
1717142480119,4,100,100,100,733
1717142483155,4,100,100,100,893
1717142486423,4,100,100,100,690
1717142489716,4,100,100,100,664
1717142492663,4,100,100,100,666
1717142497803,4,100,100,100,679
1717142501828,4,100,100,100,1217
1717142505355,4,100,100,100,619
1717142508259,4,100,100,100,678
1717142511399,4,100,100,100,662
1717142514348,4,100,100,100,783
1717142517447,4,100,100,100,574
1717142520395,4,100,100,100,629
1717142523275,4,100,100,100,648
1717142526367,4,100,100,100,604
1717142529303,4,100,100,100,659
1717142532563,4,100,100,100,602
1717142535459,4,100,100,100,642
1717142547567,4,100,100,100,664
1717142552459,4,100,100,100,619
1717142555531,4,100,100,100,635
1717142558387,4,100,100,100,655
1717142561583,4,100,100,100,602
1717142564499,4,100,100,100,675
1717142567719,4,100,100,100,659
1717142570683,4,100,100,100,702
1717142573651,4,100,100,100,684
1717142576799,4,100,100,100,1544
1717142580759,4,100,100,100,622
1717142584747,4,100,100,100,617
1717142587663,4,100,100,100,627
1717142590575,4,100,100,100,1642
1717142594575,4,100,100,100,635
1717142597651,4,100,100,100,676
1717142600595,4,100,100,100,896
1717142603795,4,100,100,100,619
1717142606723,4,100,100,100,655
1717142609627,4,100,100,100,625
1717142612735,4,100,100,100,647
1717142615647,4,100,100,100,1388
1717142621515,4,100,100,100,739
1717142624595,4,100,100,100,673
1717142627587,4,100,100,100,632
1717142630511,4,100,100,100,627
1717142633603,4,100,100,100,673
1717142636555,4,100,100,100,615
1717142639531,4,100,100,100,685
1717142642483,4,100,100,100,826
1717142645683,4,100,100,100,601
1717142650326,4,100,100,100,1144
1717142657147,4,100,100,100,871
1717142660415,4,100,100,100,628
1717142663331,4,100,100,100,776
1717142666419,4,100,100,100,699
1717142669431,4,100,100,100,581
1717142672343,4,100,100,100,558
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
